path,methods,handler,line,product_area,surface,auth_decorators,has_auth_decorator,render,render_detail,alias_of,alias_count
/admin/teacher-document/<int:doc_id>,GET,admin_teacher_document_file,88327,Operations / Admin,admin,,False,other,,,1
/admin/telegram,GET,admin_telegram_page,23379,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/telegram-health,GET,admin_telegram_health_page,23408,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/test-email,POST,admin_test_email,12985,Operations / Admin,admin,,False,inline_html,branded_email_html,,1
/admin/test-notification,"GET,POST",admin_test_notification_page,34478,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/test-smtp,GET,admin_test_smtp_route,15234,Operations / Admin,admin,,False,json_api,,,1
/admin/transactions,GET,admin_transactions_page,15617,Operations / Admin,admin,,False,inline_html,clean_html,,2
/admin/transactions/export.csv,GET,admin_transactions_export_csv,15725,Operations / Admin,admin,,False,redirect,,,1
/admin/treasury,GET,admin_treasury_page,87278,Operations / Admin,admin,,False,inline_html,admin_page_html,,12
/admin/trust-map,GET,admin_trust_map_page,89984,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/unmatched-payments,GET,admin_unmatched_payments_page,16595,Operations / Admin,admin,,False,inline_html,clean_html,,1
/admin/users,GET,admin_users_page,12300,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>,GET,admin_user_detail_page,18177,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/convert-paid-pro,POST,admin_user_convert_paid_pro,18352,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/edit,"GET,POST",admin_user_edit_page,18288,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/force-sync-pro,POST,admin_user_force_sync_pro,18383,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/manual-confirm-email,POST,admin_user_manual_confirm_email_page,12855,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/reprocess-latest-webhook,POST,admin_user_reprocess_latest_webhook,18498,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/resend-confirmation,POST,admin_user_resend_confirmation_page,12824,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/retry-stripe-session,POST,admin_user_retry_stripe_session,18467,Operations / Admin,admin,,False,inline_html,clean_html,,1
/admin/users/<int:user_id>/send-pro-email,POST,admin_user_send_pro_email,18532,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/send-reset-email,POST,admin_user_send_reset_email_page,12838,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/<int:user_id>/set-password,POST,admin_user_set_password_page,12873,Operations / Admin,admin,,False,inline_html,clean_html,,1
/admin/users/export.csv,GET,admin_users_export_csv,12390,Operations / Admin,admin,,False,other,,,1
/admin/users/new,"GET,POST",admin_user_new_page,18137,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/users/set-password-by-email,POST,admin_user_set_password_by_email_page,12917,Operations / Admin,admin,,False,inline_html,clean_html,,1
/admin/verification,GET,admin_verification_command_center_page,13750,Operations / Admin,admin,,False,inline_html,clean_html,/admin/command-center/account/verification,2
/admin/verification,"GET,POST",admin_verification_page,88880,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/verification/appeals,GET,admin_verification_appeals_page,13842,Operations / Admin,admin,,False,inline_html,clean_html,,1
/admin/verification/badges,GET,admin_verification_badges_page,13822,Operations / Admin,admin,,False,inline_html,clean_html,,1
/admin/verification/document/<int:doc_id>,GET,admin_verification_document_file,13862,Operations / Admin,admin,,False,other,,,1
/admin/visitors,GET,admin_visitors_dashboard_page,15566,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/admin/watch-rules,GET,admin_watch_rules_page,34513,Operations / Admin,admin,,False,inline_html,admin_page_html,,1
/advertising-policy,GET,advertising_policy_page,86481,Advertising-Policy,page,,False,other,,,1
/ai-index.json,GET,ai_index_json,24631,Ai-Index.Json,page,,False,json_api,,,1
/alerts,GET,alerts_page,33294,Alerts,page,,False,redirect,,,1
/alpha-arena,GET,ads_landing_page,1411,Alpha-Arena,page,,False,other,,/live-roast-battle,4
/api/account/2fa/disable,POST,api_account_2fa_disable,75980,Account,api,,False,json_api,,,1
/api/account/2fa/enable,POST,api_account_2fa_enable,75967,Account,api,,False,json_api,,,1
/api/account/delete,POST,api_account_delete,6861,Account,api,,False,json_api,,,1
/api/account/language,"GET,POST",api_account_language,6648,Account,api,,False,json_api,,,3
/api/account/reauthenticate,POST,api_account_reauthenticate,76044,Account,api,,False,json_api,,,1
/api/account/recovery-codes/generate,POST,api_account_recovery_codes_generate,75993,Account,api,,False,json_api,,,1
/api/account/region-preferences,"GET,PATCH,POST",api_account_region_preferences,6668,Account,api,,False,json_api,,,3
/api/account/security,GET,api_account_security,75932,Account,api,,False,json_api,,,1
/api/account/security-events,GET,api_account_security_events,76009,Account,api,,False,json_api,,,1
/api/account/sessions/revoke-all,POST,api_account_sessions_revoke_all,6634,Account,api,,False,json_api,,,3
/api/account/status,GET,account_status_api,32791,Account,api,,False,json_api,,,1
/api/account/trusted-devices,GET,api_account_trusted_devices,76021,Account,api,,False,json_api,,,1
/api/account/trusted-devices/<int:device_id>,DELETE,api_account_trusted_device_delete,76033,Account,api,,False,json_api,,,1
/api/account/verify-email,POST,api_account_verify_email,75941,Account,api,,False,json_api,,,1
/api/account/verify-phone,POST,api_account_verify_phone,75954,Account,api,,False,json_api,,,1
/api/admin/alerts/run-check,POST,admin_alerts_run_check_api,33196,Operations / Admin,api,,False,json_api,,,1
/api/admin/auth/password-reset-diagnostic,GET,api_admin_auth_password_reset_diagnostic,24527,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/backend-management/registry,GET,api_admin_backend_management_registry,91732,Operations / Admin,api,,False,json_api,,,1
/api/admin/email/diagnostics,GET,api_admin_email_diagnostics,16087,Operations / Admin,api,,False,json_api,,,1
/api/admin/email/direct-test,POST,api_admin_email_direct_test,16131,Operations / Admin,api,,False,inline_html,branded_email_html,,1
/api/admin/email/outbound-ip,GET,api_admin_email_outbound_ip,16201,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/global-command/live,GET,api_admin_global_command_live,89871,Operations / Admin,api,,False,json_api,,,1
/api/admin/growth-engine/backfill,POST,api_admin_growth_engine_backfill,91435,Operations / Admin,api,,False,json_api,,,1
/api/admin/notifications/process-delivery,POST,api_admin_notifications_process_delivery,33401,Operations / Admin,api,,False,json_api,,,1
/api/admin/notifications/test-event,POST,api_admin_notifications_test_event,33366,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/ads/accounts/disable,POST,api_admin_pulse_ads_account_disable,17838,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/ads/campaigns/suspend,POST,api_admin_pulse_ads_campaign_suspend,17819,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/ads/creatives/approve,POST,api_admin_pulse_ads_creative_approve,17761,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/ads/creatives/needs-changes,POST,api_admin_pulse_ads_creative_needs_changes,17799,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/ads/creatives/reject,POST,api_admin_pulse_ads_creative_reject,17780,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/ads/finance,GET,api_admin_pulse_ads_finance,17865,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/ads/kill-switch,POST,api_admin_pulse_ads_kill_switch,17880,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/ads/review-board,GET,api_admin_pulse_ads_review_board,17649,Operations / Admin,api,,False,json_api,,,1
/api/admin/pulse/music/<int:track_id>/approval,POST,api_admin_pulse_music_approval,38340,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/pulse/music/<int:track_id>/remove,POST,api_admin_pulse_music_remove,38396,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/pulse/music/import-metadata,POST,api_admin_pulse_music_import_metadata,38245,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/telegram-health/getme,POST,api_admin_telegram_getme,23491,Operations / Admin,api,,False,json_api,,,1
/api/admin/telegram-health/send-test,POST,api_admin_telegram_send_test,23501,Operations / Admin,api,,False,json_api,,,1
/api/admin/users,GET,api_admin_users,12482,Operations / Admin,api,,False,json_api,,,1
/api/admin/users/<int:user_id>,GET,api_admin_user_detail,12492,Operations / Admin,api,,False,json_api,,,1
/api/admin/users/<int:user_id>/confirm-email,POST,api_admin_user_confirm_email,12805,Operations / Admin,api,,False,json_api,,,1
/api/admin/users/<int:user_id>/delete,POST,api_admin_user_status,12591,Operations / Admin,api,,False,inline_html,clean_html,/api/admin/users/<int:user_id>/status,4
/api/admin/users/<int:user_id>/notes,POST,api_admin_user_notes,12963,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/users/<int:user_id>/prelaunch-restrict,POST,api_admin_user_prelaunch_restrict,12668,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/users/<int:user_id>/pro,POST,api_admin_user_pro,12527,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/users/<int:user_id>/resend-email,POST,api_admin_user_resend_email,12776,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/users/<int:user_id>/restore,POST,api_admin_user_status,12592,Operations / Admin,api,,False,inline_html,clean_html,/api/admin/users/<int:user_id>/status,4
/api/admin/users/<int:user_id>/restrict,POST,api_admin_user_status,12590,Operations / Admin,api,,False,inline_html,clean_html,/api/admin/users/<int:user_id>/status,4
/api/admin/users/<int:user_id>/status,POST,api_admin_user_status,12589,Operations / Admin,api,,False,inline_html,clean_html,,4
/api/admin/verification/action,POST,api_admin_verification_action,13786,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/visitors,GET,admin_visitors_route,15388,Operations / Admin,api,,False,inline_html,clean_html,,1
/api/admin/visitors/live,GET,api_admin_visitors_live,15487,Operations / Admin,api,,False,json_api,,,1
/api/ai-assistant,POST,website_ai_assistant_api,26085,Ai-Assistant,api,,False,inline_html,clean_html,,1
/api/ai/chat,POST,api_ai_chat,25098,Ai,api,,False,inline_html,clean_html,,1
/api/ai/conversation/new,POST,api_ai_conversation_new,25584,Ai,api,,False,json_api,,,1
/api/ai/feedback,POST,api_ai_feedback,25555,Ai,api,,False,inline_html,clean_html,,1
/api/ai/history,GET,api_ai_history,25516,Ai,api,,False,json_api,,,1
/api/ai/history/clear,POST,api_ai_history_clear,25597,Ai,api,,False,json_api,,,1
/api/alerts,"GET,POST",alerts_api,32959,Alerts,api,,False,inline_html,clean_html,,1
/api/alerts/<int:alert_id>,DELETE,alert_item_api,33030,Alerts,api,,False,json_api,,,1
/api/alerts/<int:alert_id>/delete,POST,alert_delete_api,33060,Alerts,api,,False,json_api,,,1
/api/alerts/<int:alert_id>/pause,POST,alert_pause_api,33040,Alerts,api,,False,json_api,,,1
/api/alerts/<int:alert_id>/resume,POST,alert_resume_api,33050,Alerts,api,,False,json_api,,,1
/api/alerts/<int:alert_id>/test,POST,alert_test_api,33070,Alerts,api,,False,json_api,,,1
/api/alerts/channel-readiness,GET,alert_channel_readiness_api,33154,Alerts,api,,False,json_api,,,1
/api/alerts/events,GET,alert_events_api,33080,Alerts,api,,False,json_api,,,1
/api/alerts/test/<channel>,POST,api_alerts_test_channel,33171,Alerts,api,,False,json_api,,,1
/api/arena/academy,GET,api_arena_academy,31614,Arena,api,,False,json_api,,,1
/api/arena/ai-commentary,POST,api_arena_ai_commentary,31356,Arena,api,,False,json_api,,,1
/api/arena/badges,GET,api_arena_badges,30594,Arena,api,,False,json_api,,,1
/api/arena/battle/accept,POST,api_arena_battle_accept,30679,Arena,api,,False,inline_html,clean_html,,3
/api/arena/battle/invite,POST,api_arena_challenge,30609,Arena,api,,False,inline_html,clean_html,/api/arena/challenge,2
/api/arena/battle/join,POST,api_arena_battle_join,30993,Arena,api,,False,json_api,,,1
/api/arena/battle/watch,POST,api_arena_battle_watch,31034,Arena,api,,False,json_api,,,1
/api/arena/block-player,POST,api_arena_block_player,32436,Arena,api,,False,inline_html,clean_html,,1
/api/arena/boss/action,POST,api_arena_boss_action,31722,Arena,api,,False,inline_html,clean_html,,1
/api/arena/boss/start,POST,api_arena_boss_start,31713,Arena,api,,False,inline_html,clean_html,,1
/api/arena/challenge,POST,api_arena_challenge,30608,Arena,api,,False,inline_html,clean_html,,2
/api/arena/challenge-winner,POST,api_arena_challenge_winner,31309,Arena,api,,False,inline_html,clean_html,,1
/api/arena/challenge/accept,POST,api_arena_battle_accept,30680,Arena,api,,False,inline_html,clean_html,/api/arena/battle/accept,3
/api/arena/challenge/reject,POST,api_arena_challenge_reject,30740,Arena,api,,False,json_api,,,2
/api/arena/chat/<int:path_thread_id>/read,POST,api_arena_chat_read,32388,Arena,api,,False,json_api,,/api/arena/chat/read,2
/api/arena/chat/<int:path_thread_id>/send,POST,api_arena_chat_send,32352,Arena,api,,False,inline_html,clean_html,/api/arena/chat/send,2
/api/arena/chat/<int:thread_id>,GET,api_arena_chat_thread,32314,Arena,api,,False,json_api,,,1
/api/arena/chat/<int:thread_id>/new,GET,api_arena_chat_new,32325,Arena,api,,False,json_api,,,1
/api/arena/chat/read,POST,api_arena_chat_read,32387,Arena,api,,False,json_api,,,2
/api/arena/chat/send,POST,api_arena_chat_send,32351,Arena,api,,False,inline_html,clean_html,,2
/api/arena/chat/typing,POST,api_arena_chat_typing,32403,Arena,api,,False,json_api,,,1
/api/arena/coach,POST,api_arena_coach,31504,Arena,api,,False,json_api,,,2
/api/arena/coach/recommendations,GET,api_arena_coach,31505,Arena,api,,False,json_api,,/api/arena/coach,2
/api/arena/continuous-xp,POST,api_arena_continuous_xp,31895,Arena,api,,False,inline_html,clean_html,,1
/api/arena/daily,GET,api_arena_daily,30521,Arena,api,,False,json_api,,,1
/api/arena/daily/submit,POST,api_arena_daily_submit,30530,Arena,api,,False,json_api,,,1
/api/arena/emote,POST,api_arena_emote,31199,Arena,api,,False,inline_html,clean_html,,1
/api/arena/events,GET,api_arena_events,31342,Arena,api,,False,json_api,,/api/arena/live-events,2
/api/arena/events/global,GET,api_arena_world_events,31513,Arena,api,,False,json_api,,,2
/api/arena/faction/join,POST,api_arena_faction_join,31538,Arena,api,,False,json_api,,,1
/api/arena/factions,GET,api_arena_factions,31530,Arena,api,,False,json_api,,,1
/api/arena/follow,POST,api_arena_follow,30761,Arena,api,,False,json_api,,,1
/api/arena/friend-request,POST,api_arena_friend_request,30782,Arena,api,,False,json_api,,,1
/api/arena/friend-request/accept,POST,api_arena_friend_request_accept,30800,Arena,api,,False,json_api,,,1
/api/arena/friend-request/reject,POST,api_arena_friend_request_reject,30815,Arena,api,,False,json_api,,,1
/api/arena/game/launch,POST,api_arena_game_launch,32005,Arena,api,,False,inline_html,clean_html,,1
/api/arena/highlights,GET,api_arena_highlights,31588,Arena,api,,False,json_api,,,1
/api/arena/inbox,GET,api_arena_inbox,30512,Arena,api,,False,json_api,,,1
/api/arena/infinite-briefing,GET,api_arena_infinite_briefing,32473,Arena,api,,False,json_api,,,1
/api/arena/leaderboard,GET,api_arena_leaderboard,30561,Arena,api,,False,json_api,,,1
/api/arena/live-events,GET,api_arena_events,31341,Arena,api,,False,json_api,,,2
/api/arena/live-feed,GET,api_arena_live_feed,31460,Arena,api,,False,json_api,,,1
/api/arena/match/<int:match_id>,GET,api_arena_match,31099,Arena,api,,False,json_api,,,2
/api/arena/match/<int:match_id>/chat,POST,api_arena_match_chat,31045,Arena,api,,False,inline_html,clean_html,,1
/api/arena/match/<int:match_id>/cheer,POST,api_arena_match_cheer,31215,Arena,api,,False,inline_html,clean_html,,1
/api/arena/match/<int:match_id>/event,POST,api_arena_match_event,31264,Arena,api,,False,inline_html,clean_html,,1
/api/arena/match/<int:match_id>/join,POST,api_arena_match_join,31111,Arena,api,,False,json_api,,,1
/api/arena/match/<int:match_id>/leave,POST,api_arena_match_leave,31283,Arena,api,,False,json_api,,,1
/api/arena/match/<int:match_id>/live,GET,api_arena_match,31100,Arena,api,,False,json_api,,/api/arena/match/<int:match_id>,2
/api/arena/match/<int:match_id>/victory,POST,api_arena_match_victory,31226,Arena,api,,False,json_api,,,1
/api/arena/match/<int:match_id>/watch,POST,api_arena_match_watch,31181,Arena,api,,False,json_api,,,1
/api/arena/match/<int:match_id>/winner,GET,api_arena_match_winner,31296,Arena,api,,False,json_api,,,1
/api/arena/matchmaking,POST,api_arena_matchmaking,31078,Arena,api,,False,json_api,,,1
/api/arena/message-player,POST,api_arena_message_player,32117,Arena,api,,False,inline_html,clean_html,,1
/api/arena/message-request/accept,POST,api_arena_message_request_accept,32238,Arena,api,,False,inline_html,clean_html,,2
/api/arena/message-request/decline,POST,api_arena_message_request_decline,32298,Arena,api,,False,json_api,,,2
/api/arena/message/accept,POST,api_arena_message_request_accept,32239,Arena,api,,False,inline_html,clean_html,/api/arena/message-request/accept,2
/api/arena/message/reject,POST,api_arena_message_request_decline,32299,Arena,api,,False,json_api,,/api/arena/message-request/decline,2
/api/arena/play/modes,GET,api_arena_play_modes,31741,Arena,api,,False,json_api,,,1
/api/arena/playbooks,"GET,POST",api_arena_playbooks,31668,Arena,api,,False,inline_html,clean_html,,1
/api/arena/playbooks/save,POST,api_arena_playbooks_save,31692,Arena,api,,False,other,,,1
/api/arena/playbooks/vote,POST,api_arena_playbooks_vote,31697,Arena,api,,False,json_api,,,1
/api/arena/player-story,GET,api_arena_player_story,31554,Arena,api,,False,json_api,,,1
/api/arena/player/<public_player_id>,GET,api_arena_player,30577,Arena,api,,False,json_api,,,1
/api/arena/players,GET,api_arena_players,32108,Arena,api,,False,json_api,,,1
/api/arena/preferences,"GET,POST",api_arena_preferences,30486,Arena,api,,False,json_api,,,1
/api/arena/presence,GET,api_arena_presence,30386,Arena,api,,False,json_api,,,1
/api/arena/presence/update,POST,api_arena_presence_update,30445,Arena,api,,False,inline_html,clean_html,,1
/api/arena/profile,GET,api_arena_profile,30377,Arena,api,,False,json_api,,,1
/api/arena/quests,GET,api_arena_quests,31622,Arena,api,,False,json_api,,,1
/api/arena/quests/claim,POST,api_arena_quests_claim,31630,Arena,api,,False,json_api,,,1
/api/arena/quick-battle/start,POST,api_arena_quick_battle_start,31827,Arena,api,,False,json_api,,,1
/api/arena/quick-battle/submit,POST,api_arena_quick_battle_submit,31835,Arena,api,,False,json_api,,,1
/api/arena/realtime/<channel_kind>/<channel_id>,GET,api_arena_realtime_poll,32067,Arena,api,,False,json_api,,,1
/api/arena/realtime/<channel_kind>/<channel_id>/stream,GET,api_arena_realtime_stream,32083,Arena,api,,False,json_api,,,1
/api/arena/replay/<int:match_id>,GET,api_arena_replay,31602,Arena,api,,False,json_api,,,1
/api/arena/report-player,POST,api_arena_report_player,32453,Arena,api,,False,inline_html,clean_html,,1
/api/arena/reputation,POST,api_arena_reputation,31562,Arena,api,,False,json_api,,,1
/api/arena/request/accept,POST,api_arena_battle_accept,30681,Arena,api,,False,inline_html,clean_html,/api/arena/battle/accept,3
/api/arena/request/reject,POST,api_arena_challenge_reject,30741,Arena,api,,False,json_api,,/api/arena/challenge/reject,2
/api/arena/rivalry,POST,api_arena_rivalry,31468,Arena,api,,False,json_api,,,1
/api/arena/roast/call-sign,POST,api_arena_roast_call_sign,31924,Arena,api,,False,json_api,,,1
/api/arena/roast/enroll,POST,api_arena_roast_enroll,31913,Arena,api,,False,json_api,,,1
/api/arena/roast/leaderboard,GET,api_arena_roast_leaderboard,31971,Arena,api,,False,json_api,,,1
/api/arena/roast/match/<int:match_id>/message,POST,api_arena_roast_message,31933,Arena,api,,False,json_api,,,1
/api/arena/roast/match/<int:match_id>/new,GET,api_arena_roast_new,31979,Arena,api,,False,json_api,,,1
/api/arena/roast/match/<int:match_id>/reaction,POST,api_arena_roast_reaction,31987,Arena,api,,False,json_api,,,1
/api/arena/roast/match/<int:match_id>/say,POST,api_arena_roast_say,31950,Arena,api,,False,other,,,1
/api/arena/roast/match/<int:match_id>/state,GET,api_arena_roast_state,31955,Arena,api,,False,json_api,,,1
/api/arena/roast/match/<int:match_id>/vote,POST,api_arena_roast_vote,31996,Arena,api,,False,json_api,,,1
/api/arena/roast/queue,GET,api_arena_roast_queue,31963,Arena,api,,False,json_api,,,1
/api/arena/roast/rooms,GET,api_arena_roast_rooms,31905,Arena,api,,False,json_api,,,1
/api/arena/rooms,GET,api_arena_rooms,30830,Arena,api,,False,json_api,,,1
/api/arena/rooms/<int:room_id>/live,GET,api_arena_room_live,30886,Arena,api,,False,json_api,,,1
/api/arena/rooms/<int:room_id>/message,POST,api_arena_room_message,30868,Arena,api,,False,inline_html,clean_html,,1
/api/arena/rooms/join,POST,api_arena_rooms_join,30860,Arena,api,,False,json_api,,,1
/api/arena/rooms/live,GET,api_arena_rooms_live,30844,Arena,api,,False,json_api,,,1
/api/arena/round/answer,POST,api_arena_round_answer,31881,Arena,api,,False,inline_html,clean_html,,1
/api/arena/scam-rush/start,POST,api_arena_scam_rush_start,31863,Arena,api,,False,json_api,,,1
/api/arena/scam-rush/submit,POST,api_arena_scam_rush_submit,31871,Arena,api,,False,json_api,,,1
/api/arena/seasons,GET,api_arena_seasons,31416,Arena,api,,False,json_api,,,1
/api/arena/share/achievement/,GET,api_arena_share_achievement,32497,Arena,api,,False,inline_html,clean_html,,1
/api/arena/share/generate,POST,api_arena_share_generate,32517,Arena,api,,False,inline_html,clean_html,,1
/api/arena/share/profile/<public_player_id>,GET,api_arena_share_profile,32480,Arena,api,,False,json_api,,,1
/api/arena/share/replay/<int:match_id>,GET,api_arena_share_replay,32508,Arena,api,,False,json_api,,,1
/api/arena/solo/start,POST,api_arena_solo_start,31065,Arena,api,,False,json_api,,,1
/api/arena/spectate,POST,api_arena_spectate,31160,Arena,api,,False,json_api,,,1
/api/arena/survival/next,POST,api_arena_survival_next,31853,Arena,api,,False,json_api,,,1
/api/arena/survival/start,POST,api_arena_survival_start,31845,Arena,api,,False,json_api,,,1
/api/arena/team/<int:team_id>,GET,api_arena_team,31488,Arena,api,,False,json_api,,,1
/api/arena/team/create,POST,api_arena_team_create,31368,Arena,api,,False,inline_html,clean_html,,1
/api/arena/team/join,POST,api_arena_team_join,31399,Arena,api,,False,json_api,,,1
/api/arena/top-players,GET,api_arena_top_players,30569,Arena,api,,False,json_api,,,1
/api/arena/tournament/join,POST,api_arena_tournament_join,31444,Arena,api,,False,json_api,,,1
/api/arena/tournaments,GET,api_arena_tournaments,31430,Arena,api,,False,json_api,,,1
/api/arena/trade,POST,api_arena_trade,31147,Arena,api,,False,json_api,,,1
/api/arena/trending-battles,GET,api_arena_trending_battles,30985,Arena,api,,False,json_api,,,1
/api/arena/world,GET,api_arena_world,31522,Arena,api,,False,json_api,,,1
/api/arena/world-events,GET,api_arena_world_events,31514,Arena,api,,False,json_api,,/api/arena/events/global,2
/api/arena/world-map,GET,api_arena_world_map,31578,Arena,api,,False,json_api,,,1
/api/auto-signals/activate,POST,api_auto_signals_activate,33092,Auto-Signals,api,,False,inline_html,clean_html,,1
/api/auto-signals/pause,POST,api_auto_signals_pause,33141,Auto-Signals,api,,False,json_api,,,1
/api/auto-signals/status,GET,api_auto_signals_status,33117,Auto-Signals,api,,False,json_api,,,1
/api/auto-signals/stop,POST,api_auto_signals_stop,33128,Auto-Signals,api,,False,json_api,,,1
/api/billing/confirm-session,POST,api_billing_confirm_session,11956,Payments,api,,False,inline_html,clean_html,,1
/api/brevo/webhook,POST,brevo_delivery_webhook,16269,Brevo,api,,False,inline_html,clean_html,,2
/api/business-os/advertising/ad-sets,GET,api_business_os_advertising_list_ad_sets,19157,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/ad-sets/<ad_set_id>,GET,api_business_os_advertising_get_ad_set,19170,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/ad-sets/<ad_set_id>/<action>,POST,api_business_os_advertising_ad_set_lifecycle,19195,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/ad-sets/<ad_set_id>/creatives,POST,api_business_os_advertising_create_creative,19216,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/ad-sets/<ad_set_id>/creatives,GET,api_business_os_advertising_list_creatives_for_ad_set,19231,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/ad-sets/<ad_set_id>/update,POST,api_business_os_advertising_update_ad_set,19181,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/advertiser,POST,api_business_os_advertising_register,18801,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/appeals,POST,api_business_os_advertising_submit_appeal,19922,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/assistant/execute,POST,api_business_os_advertising_assistant_execute,19908,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/assistant/plan,POST,api_business_os_advertising_assistant_plan,19894,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/assistant/tools,GET,api_business_os_advertising_assistant_tools,19883,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns,POST,api_business_os_advertising_create_campaign,18815,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns,GET,api_business_os_advertising_list_campaigns,18830,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>,GET,api_business_os_advertising_get_campaign,18843,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/activate,POST,api_business_os_advertising_activate_campaign,19069,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/ad-sets,POST,api_business_os_advertising_create_ad_set,19130,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/ad-sets,GET,api_business_os_advertising_list_ad_sets_for_campaign,19145,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/archive,POST,api_business_os_advertising_archive_campaign,18868,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/budget,POST,api_business_os_advertising_set_budget,18990,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/cancel,POST,api_business_os_advertising_cancel_campaign,19112,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/funding,GET,api_business_os_advertising_get_funding,18954,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/operational,GET,api_business_os_advertising_get_operational,19043,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/pause,POST,api_business_os_advertising_pause_campaign,19084,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/release,POST,api_business_os_advertising_release_funds,19020,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/reopen,POST,api_business_os_advertising_reopen_campaign,18921,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/report,GET,api_business_os_advertising_campaign_report,19851,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/reserve,POST,api_business_os_advertising_reserve_funds,19005,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/restore,POST,api_business_os_advertising_restore_campaign,18881,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/resume,POST,api_business_os_advertising_resume_campaign,19098,Business OS,api,,False,json_api,,,1
/api/business-os/advertising/campaigns/<campaign_id>/schedule,POST,api_business_os_advertising_schedule_campaign,19054,Business OS,api,,False,json_api,,,1
